,library,dependencies,size,size_full
40,tensorflow,"['keras-preprocessing', 'opt-einsum', 'google-pasta', 'six', 'protobuf', 'wrapt', 'numpy', 'tensorboard', 'tensorflow-estimator', 'typing-extensions', 'gast', 'keras-nightly', 'grpcio', 'h5py', 'flatbuffers', 'absl-py', 'termcolor', 'astunparse', 'wheel']",1155.5320000000002,"1.1G /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tensorflow 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 14M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tensorboard 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 6.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/h5py 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/werkzeug 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauthlib 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 860K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyasn1 644K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markdown 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 268K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wheel 228K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rsa 128K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/flatbuffers 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wrapt 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cachetools 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gast 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/astunparse
"
41,backcall,[],0.07600000000000051,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
42,wcwidth,[],0.5640000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth
"
43,prompt-toolkit,['wcwidth'],0.5640000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth
"
44,parso,[],0.6199999999999992,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso
"
45,pandocfilters,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
46,jedi,['parso'],10.52,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso
"
47,webencodings,[],0.08399999999999963,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings
"
48,entrypoints,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
49,certifi,[],0.28800000000000026,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi
"
50,mistune,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
51,testpath,[],0.21199999999999974,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath
"
52,send2trash,[],0.12400000000000055,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash
"
53,xlrd,[],0.6199999999999992,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xlrd
"
54,defusedxml,[],0.11999999999999922,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml
"
55,bleach,"['webencodings', 'packaging', 'six']",1.9200000000000017,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings
"
56,attrs,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
57,statsmodels,"['numpy', 'pandas', 'patsy', 'scipy']",184.3,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 46M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/statsmodels 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/patsy
"
58,prometheus-client,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
59,widgetsnbextension,['notebook'],77.428,"39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 4.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/widgetsnbextension 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
60,pyrsistent,[],0.3439999999999994,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent
"
61,terminado,"['tornado', 'ptyprocess']",3.396000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess
"
62,ptyprocess,[],0.08799999999999919,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess
"
63,nbinteract,"['docopt', 'numpy', 'toolz', 'traitlets', 'nbconvert', 'Jinja2', 'bqplot', 'ipywidgets', 'IPython', 'nbformat']",158.45999999999998,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 5.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bqplot 4.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/widgetsnbextension 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 940K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 908K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 864K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipywidgets 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 556K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/toolz 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 192K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbinteract 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 96K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traittypes 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
64,pexpect,['ptyprocess'],0.4759999999999991,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess
"
65,urllib3,[],0.8840000000000003,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3
"
66,chardet,[],1.6999999999999993,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet
"
67,networkx,['decorator'],12.0,"12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/networkx 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
68,idna,[],0.5960000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 596K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna
"
69,nltk,"['tqdm', 'regex', 'joblib', 'click']",17.16,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nltk 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/regex 2.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm
"
70,jupyterlab,"['ipython', 'nbclassic', 'jupyter-core', 'jupyterlab-server', 'packaging', 'tornado', 'jupyter-server', 'jinja2']",128.13999999999993,"39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 30M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/babel 17M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jupyterlab 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 704K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/anyio 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 396K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/immutables 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 184K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclassic 180K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/json5 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall 52K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sniffio 24K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/contextvars
"
71,jupyter-console,"['pygments', 'ipykernel', 'prompt-toolkit', 'ipython', 'jupyter-client']",23.939999999999994,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
72,scikit-image,"['numpy', 'PyWavelets', 'imageio', 'matplotlib', 'pillow', 'scipy', 'tifffile', 'networkx']",140.2,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/networkx 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 5.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/imageio 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tifffile
"
73,importlib-metadata,"['zipp', 'typing-extensions']",0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
74,ipympl,"['ipywidgets', 'matplotlib', 'ipykernel']",138.52399999999994,"39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 4.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/widgetsnbextension 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 864K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipywidgets 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 232K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipympl 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
75,folium,"['branca', 'requests', 'jinja2', 'numpy']",30.971999999999998,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 792K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/folium 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 200K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/branca 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe
"
